epoch,loss,fit_hit_at_1,val_hit_at_1,val_mrr,val_map
114,0.32381772994995117,1.0,0.9399999976158142,0.9614285230636597,0.9361463189125061
115,0.3216661512851715,1.0,0.9399999976158142,0.9614285230636597,0.9361136555671692
116,0.31953930854797363,1.0,0.9399999976158142,0.9614285230636597,0.9359762072563171
117,0.31743696331977844,1.0,0.9399999976158142,0.9614285230636597,0.9359762072563171
118,0.3153586685657501,1.0,0.9399999976158142,0.9614285230636597,0.9359762072563171
119,0.31330397725105286,1.0,0.9399999976158142,0.9612500071525574,0.9358869791030884
120,0.31127241253852844,1.0,0.9399999976158142,0.9612500071525574,0.9358869791030884
121,0.30926379561424255,1.0,0.9399999976158142,0.9612500071525574,0.9358869791030884
122,0.30727753043174744,1.0,0.9399999976158142,0.9612500071525574,0.9358869791030884
123,0.3053132891654968,1.0,0.9399999976158142,0.9612500071525574,0.9363869428634644
124,0.30337074398994446,1.0,0.9399999976158142,0.9612500071525574,0.9363869428634644
125,0.30144959688186646,1.0,0.9399999976158142,0.9612500071525574,0.9364132285118103
126,0.2995494306087494,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
127,0.2976698875427246,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
128,0.29581066966056824,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
129,0.29397156834602356,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
130,0.2921522259712219,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
131,0.2903522253036499,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
132,0.28857138752937317,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
133,0.28680944442749023,1.0,0.9399999976158142,0.9612500071525574,0.9362930655479431
134,0.2850658893585205,1.0,0.9399999976158142,0.9614285230636597,0.9363824129104614
135,0.2833407521247864,1.0,0.9399999976158142,0.9614285230636597,0.9363824129104614
136,0.2816336154937744,1.0,0.9399999976158142,0.9614285230636597,0.9363824129104614
137,0.2799443006515503,1.0,0.9399999976158142,0.9614285230636597,0.9363358616828918
138,0.2782725691795349,1.0,0.9399999976158142,0.9614285230636597,0.9380025267601013
139,0.27661800384521484,1.0,0.9399999976158142,0.9614285230636597,0.9380025267601013
140,0.27498048543930054,1.0,0.9399999976158142,0.9614285230636597,0.9380025267601013
141,0.2733597457408905,1.0,0.9399999976158142,0.9614285230636597,0.9380025267601013
142,0.2717556655406952,1.0,0.9399999976158142,0.9614285230636597,0.9380025267601013
143,0.2701679468154907,1.0,0.9399999976158142,0.9630952477455139,0.9371691942214966
144,0.2685963213443756,1.0,0.9399999976158142,0.9630952477455139,0.9373080134391785
145,0.2670406401157379,1.0,0.9399999976158142,0.9630952477455139,0.9372439384460449
146,0.26550063490867615,1.0,0.9399999976158142,0.9630952477455139,0.9355772733688354
147,0.26397618651390076,1.0,0.9399999976158142,0.9630952477455139,0.9355772733688354
148,0.26246705651283264,1.0,0.9399999976158142,0.9630952477455139,0.9355772733688354
149,0.2609730362892151,1.0,0.9399999976158142,0.9630952477455139,0.9355772733688354
150,0.25949394702911377,1.0,0.9399999976158142,0.9630952477455139,0.9356065392494202
151,0.258029580116272,1.0,0.9399999976158142,0.9630952477455139,0.9356065392494202
152,0.25657984614372253,1.0,0.9399999976158142,0.9630952477455139,0.9355772733688354
153,0.2551444172859192,1.0,0.9399999976158142,0.9630952477455139,0.936410665512085
154,0.25372329354286194,1.0,0.9399999976158142,0.9630952477455139,0.936410665512085
155,0.25231611728668213,1.0,0.9399999976158142,0.9630952477455139,0.9364398717880249
156,0.25092291831970215,1.0,0.9399999976158142,0.9630952477455139,0.9364398717880249
157,0.24954333901405334,1.0,0.9399999976158142,0.9630952477455139,0.9364398717880249
158,0.2481774091720581,1.0,0.9399999976158142,0.9630952477455139,0.9366779923439026
159,0.24682475626468658,1.0,0.9399999976158142,0.9630952477455139,0.9366779923439026
160,0.24548545479774475,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
161,0.24415919184684753,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
162,0.242845818400383,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
163,0.24154530465602875,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
164,0.2402573674917221,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
165,0.2389819622039795,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
166,0.23771895468235016,1.0,0.9399999976158142,0.9630952477455139,0.9363446831703186
167,0.23646816611289978,1.0,0.9399999976158142,0.9630952477455139,0.9365559220314026
168,0.23522943258285522,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
169,0.23400267958641052,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
170,0.23278775811195374,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
171,0.2315845489501953,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
172,0.23039287328720093,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
173,0.22921264171600342,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
174,0.22804372012615204,1.0,0.9399999976158142,0.9647619128227234,0.9373891949653625
175,0.22688603401184082,1.0,0.949999988079071,0.9697619676589966,0.9398891925811768
176,0.22573938965797424,1.0,0.949999988079071,0.9697619676589966,0.9398891925811768
177,0.22460374236106873,1.0,0.949999988079071,0.9697619676589966,0.9398891925811768
178,0.22347889840602875,1.0,0.949999988079071,0.9697619676589966,0.9398891925811768
179,0.22236470878124237,1.0,0.949999988079071,0.9697619676589966,0.9393599629402161
180,0.22126126289367676,1.0,0.9399999976158142,0.9647619128227234,0.9368599653244019
181,0.2201683223247528,1.0,0.9399999976158142,0.9647619128227234,0.9368599653244019
182,0.21908564865589142,1.0,0.9399999976158142,0.9647619128227234,0.9368599653244019
183,0.21801331639289856,1.0,0.9399999976158142,0.9647619128227234,0.9368599653244019
184,0.2169511616230011,1.0,0.9399999976158142,0.9647619128227234,0.9368599653244019
185,0.21589891612529755,1.0,0.9399999976158142,0.9647619128227234,0.9368273019790649
186,0.2148568034172058,1.0,0.9399999976158142,0.9647619128227234,0.9368273019790649
187,0.21382445096969604,1.0,0.9399999976158142,0.9647619128227234,0.9368273019790649
188,0.21280188858509064,1.0,0.9399999976158142,0.9645833373069763,0.9367380142211914
189,0.21178895235061646,1.0,0.9399999976158142,0.9645833373069763,0.9367380142211914
190,0.21078543365001678,1.0,0.949999988079071,0.9695833325386047,0.9375714063644409
191,0.20979145169258118,1.0,0.949999988079071,0.9695833325386047,0.9375714063644409
192,0.20880675315856934,1.0,0.949999988079071,0.9695833325386047,0.9375714063644409
193,0.2078312784433365,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
194,0.20686496794223785,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
195,0.2059076428413391,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
196,0.20495930314064026,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
197,0.20401978492736816,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
198,0.20308898389339447,1.0,0.949999988079071,0.9695833325386047,0.9379047155380249
199,0.2021668404340744,1.0,0.949999988079071,0.9695833325386047,0.9378783702850342
200,0.20125329494476318,1.0,0.949999988079071,0.9695833325386047,0.9378783702850342
