batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
84,2,61.01094436645508,284.7652733325958,13.296201825141907,359.0724195241928,"[3136, 1024]","[2, 446, 2048]"
85,2,60.254207611083984,339.0461429953575,12.79393583536148,412.094286441803,"[3136, 1024]","[2, 446, 2048]"
86,2,60.36377716064453,330.3433731198311,13.547062873840332,404.25421315431595,"[3136, 1024]","[2, 446, 2048]"
87,2,60.96384048461914,388.2495164871216,13.21670413017273,462.43006110191345,"[3136, 1024]","[2, 446, 2048]"
88,2,62.216190338134766,279.42634373903275,12.932077050209045,354.57461112737656,"[3136, 1024]","[2, 446, 2048]"
89,2,60.78668975830078,216.6592925786972,12.661866843700409,290.1078491806984,"[3136, 1024]","[2, 446, 2048]"
90,2,60.72217559814453,347.2714349627495,13.15242052078247,421.1460310816765,"[3136, 1024]","[2, 446, 2048]"
91,2,60.92595291137695,309.61332470178604,13.245180249214172,383.78445786237717,"[3136, 1024]","[2, 446, 2048]"
92,2,61.283329010009766,447.79957830905914,14.818497002124786,523.9014043211937,"[3136, 1024]","[2, 446, 2048]"
93,2,60.274688720703125,244.75230276584625,12.952394783496857,317.97938627004623,"[3136, 1024]","[2, 446, 2048]"
94,2,60.233726501464844,215.52877128124237,13.21277767419815,288.97527545690536,"[3136, 1024]","[2, 446, 2048]"
95,2,61.77689743041992,243.73743683099747,13.06508481502533,318.5794190764427,"[3136, 1024]","[2, 446, 2048]"
96,2,61.17990493774414,331.6357284784317,13.026095926761627,405.84172934293747,"[3136, 1024]","[2, 446, 2048]"
97,2,61.911041259765625,152.58026868104935,12.881390750408173,227.37270069122314,"[3136, 1024]","[2, 446, 2048]"
98,2,60.49689483642578,428.7800118327141,12.701056897640228,501.9779635667801,"[3136, 1024]","[2, 446, 2048]"
99,2,60.788734436035156,176.88626050949097,12.5657320022583,250.24072694778442,"[3136, 1024]","[2, 446, 2048]"
100,2,60.79999923706055,340.03010392189026,12.335553765296936,413.16565692424774,"[3136, 1024]","[2, 446, 2048]"
101,2,61.08671951293945,397.09293842315674,11.640600860118866,469.82025879621506,"[3136, 1024]","[2, 446, 2048]"
102,2,60.6453742980957,456.2172219157219,11.665970087051392,528.528566300869,"[3136, 1024]","[2, 446, 2048]"
103,2,61.99193572998047,190.22176414728165,12.18673586845398,264.4004357457161,"[3136, 1024]","[2, 446, 2048]"
104,2,60.490753173828125,428.5208731889725,12.041851878166199,501.0534782409668,"[3136, 1024]","[2, 446, 2048]"
105,2,61.127681732177734,351.0241135954857,11.661283671855927,423.81307899951935,"[3136, 1024]","[2, 446, 2048]"
106,2,61.240318298339844,373.4385445713997,11.629313230514526,446.30817610025406,"[3136, 1024]","[2, 446, 2048]"
107,2,61.79328155517578,366.16450548171997,12.555129826068878,440.51291686296463,"[3136, 1024]","[2, 446, 2048]"
108,2,62.871551513671875,448.0901211500168,13.28941434621811,524.2510870099068,"[3136, 1024]","[2, 446, 2048]"
109,2,62.36774444580078,230.35850375890732,12.94940710067749,305.6756553053856,"[3136, 1024]","[2, 446, 2048]"
110,2,63.90886306762695,326.47518813610077,13.266518712043762,403.6505699157715,"[3136, 1024]","[2, 446, 2048]"
