host_time_unix,host_monotonic_s,phase,watts
1788928458.455761,45100410.93862738,active:298,103.42
1788928458.6059477,45100411.0888148,active:299,134.69
1788928458.6560342,45100411.1389009,active:299,99.28
1788928458.7562907,45100411.23915819,active:300,168.26
1788928458.8063028,45100411.28916967,active:300,168.26
1788928458.9565213,45100411.43938821,active:301,125.04
1788928459.0066216,45100411.48948877,active:301,125.04
1788928459.1569016,45100411.63976929,active:302,101.44
1788928459.2069166,45100411.6897835,active:302,101.44
1788928459.3573818,45100411.84024879,active:303,110.8
1788928459.4075987,45100411.89046563,active:303,110.8
1788928459.5079997,45100411.990866795,active:304,154.58
1788928459.5582173,45100412.041084,active:304,154.58
1788928459.7089143,45100412.19178188,active:305,109.02
1788928459.7590652,45100412.24193202,active:305,109.02
1788928459.9096222,45100412.39248982,active:306,96.9
1788928459.9598575,45100412.442724995,active:306,96.9
1788928460.1606448,45100412.643513486,active:307,65.18
1788928460.2108195,45100412.693686634,active:307,132.52
1788928460.361422,45100412.84428955,active:308,106.73
1788928460.4116488,45100412.89451602,active:308,166.95
1788928460.6124892,45100413.09535675,active:309,92.16
1788928460.6626687,45100413.14553618,active:309,92.16
1788928460.8631403,45100413.34600757,active:310,100.64
1788928460.9133034,45100413.396170035,active:310,156.13
1788928461.1136115,45100413.59647867,active:311,118.03
1788928461.1637223,45100413.64658953,active:311,105.57
1788928461.313993,45100413.79686049,active:312,137.23
1788928461.3641138,45100413.84698066,active:312,83.6
1788928461.5142846,45100413.99715236,active:313,163.82
1788928461.6645687,45100414.147435375,active:314,131.76
1788928461.7146401,45100414.19750754,active:314,131.76
1788928461.8647788,45100414.34764579,active:315,69.12
1788928462.0654418,45100414.54830863,active:316,182.33
1788928462.2160876,45100414.69895469,active:317,188.62
1788928462.3667488,45100414.84961662,active:318,105.75
1788928462.4670537,45100414.949920475,active:319,105.75
1788928462.5172067,45100415.000073746,active:319,162.54
1788928462.6175241,45100415.100391224,active:320,162.54
1788928462.6676736,45100415.15054027,active:320,162.54
1788928462.8180695,45100415.30093635,active:321,95.91
1788928462.9686308,45100415.451498106,active:322,119.46
1788928463.0188303,45100415.50169778,active:322,176.9
1788928463.1192129,45100415.602079935,active:323,102.19
1788928463.1692948,45100415.652161635,active:323,102.19
1788928463.3199022,45100415.80276909,active:324,98.27
1788928463.4203122,45100415.90317903,active:325,112.74
1788928463.470512,45100415.95337871,active:325,112.74
1788928463.6712484,45100416.154115826,active:326,67.33
1788928463.7215037,45100416.20437108,active:326,67.33
1788928463.821862,45100416.30472942,active:327,163.43
1788928463.872022,45100416.35488934,active:327,104.84
1788928464.0226004,45100416.50546818,active:328,163.65
1788928464.072743,45100416.555610456,active:328,106.44
1788928464.2231407,45100416.706008285,active:329,136.52
1788928464.2732086,45100416.756075405,active:329,105.53
1788928464.4740608,45100416.95692824,active:330,143.57
1788928464.524217,45100417.00708411,active:330,98.74
1788928464.624631,45100417.107498266,active:331,140.7
1788928464.67486,45100417.15772729,active:331,140.7
1788928464.8754706,45100417.35833854,active:332,63.82
1788928464.925536,45100417.408403456,active:332,63.82
1788928465.0259883,45100417.50885604,active:333,96.44
1788928465.076145,45100417.55901237,active:333,96.44
1788928465.1765609,45100417.65942847,active:334,96.44
1788928465.2267666,45100417.70963413,active:334,130.03
1788928465.3771026,45100417.85997016,active:335,144.72
1788928465.5273597,45100418.01022707,active:336,84.29
1788928465.5775158,45100418.06038335,active:336,84.29
1788928465.7279823,45100418.210849695,active:337,94.37
1788928465.7781677,45100418.26103469,active:337,94.37
1788928465.9287117,45100418.41157843,active:338,167.04
1788928465.9789002,45100418.46176693,active:338,94.68
1788928466.0806167,45100418.56348419,active:339,143.49
1788928466.1293762,45100418.612243146,active:339,143.49
1788928466.2799351,45100418.76280206,active:340,88.69
1788928466.3300235,45100418.81289087,active:340,88.69
1788928466.4803553,45100418.96322216,active:341,93.84
1788928466.5304635,45100419.01333065,active:341,93.84
1788928466.680708,45100419.16357469,active:342,104.96
1788928466.7308352,45100419.21370192,active:342,104.96
1788928466.8811765,45100419.36404386,active:343,68.45
1788928466.9312966,45100419.414163865,active:343,68.45
1788928467.1317973,45100419.61466451,active:344,92.98
1788928467.1820533,45100419.66492105,active:344,99.87
1788928467.3326154,45100419.815482415,active:345,129.54
1788928467.3827665,45100419.865633875,active:345,128.4
1788928467.533049,45100420.015916206,active:346,105.89
1788928467.7334118,45100420.216278635,active:347,105.9
1788928467.7835767,45100420.26644367,active:347,105.9
1788928467.8837476,45100420.3666145,active:348,99.58
1788928467.9338176,45100420.416684814,active:348,123.37
1788928468.0841331,45100420.56700083,active:349,170.25
1788928468.134234,45100420.617101334,active:349,123.65
1788928468.3350234,45100420.81789031,active:350,100.07
1788928468.3852358,45100420.86810246,active:350,100.07
1788928468.5358891,45100421.01875616,active:351,88.43
1788928468.5859892,45100421.06885643,active:351,88.43
1788928468.7366261,45100421.21949298,active:352,149.04
1788928468.8872423,45100421.37010934,active:353,98.36
1788928469.0879025,45100421.57077066,active:354,91.61
1788928469.1380184,45100421.620885745,active:354,149.35
1788928469.1882024,45100421.671069734,active:354,149.35
1788928469.3384883,45100421.82135517,active:355,163.53
1788928469.388679,45100421.871546365,active:355,133.4
1788928469.4888477,45100421.97171441,active:356,163.78
1788928469.5389662,45100422.02183305,active:356,163.78
1788928469.6892724,45100422.17214001,active:357,107.82
1788928469.7393482,45100422.222214945,active:357,107.82
1788928469.8896527,45100422.37251968,active:358,111.85
1788928469.9397833,45100422.422650374,active:358,111.85
1788928470.0902429,45100422.57311109,active:359,81.77
1788928470.1404068,45100422.623274274,active:359,81.77
1788928470.2404854,45100422.723352544,active:360,155.99
1788928470.290646,45100422.773513265,active:360,105.73
1788928470.4408534,45100422.92371996,active:361,162.37
1788928470.4908793,45100422.973746255,active:361,115.42
1788928470.6414082,45100423.124276735,active:362,157.57
1788928470.6915379,45100423.17440467,active:362,157.57
1788928470.7918112,45100423.27467805,active:363,132.31
1788928470.841902,45100423.324769326,active:363,106.35
1788928471.0422919,45100423.52515942,active:364,103.4
1788928471.0924718,45100423.57533924,active:364,153.09
1788928471.1926918,45100423.67555906,active:365,153.09
1788928471.2428303,45100423.725697026,active:365,142.56
1788928471.3432217,45100423.82608888,active:366,163.26
1788928471.393396,45100423.87626326,active:366,163.26
1788928471.5438297,45100424.02669738,active:367,119.4
1788928471.5939991,45100424.07686642,active:367,119.4
1788928471.8444161,45100424.32728393,active:368,105.68
1788928471.894555,45100424.377422474,active:368,105.68
1788928472.0450299,45100424.52789746,active:369,139.52
1788928472.095128,45100424.57799504,active:369,139.52
1788928472.2956877,45100424.77855468,active:370,74.83
1788928472.3458636,45100424.82873125,active:370,74.83
1788928472.4461725,45100424.92903978,active:371,83.86
1788928472.4963486,45100424.979215965,active:371,83.86
1788928472.5464728,45100425.02934011,active:371,83.86
1788928472.6969607,45100425.17982837,active:372,102.9
1788928472.747146,45100425.23001334,active:372,160.84
1788928472.7973921,45100425.280259736,active:372,160.84
1788928472.94784,45100425.430707574,active:373,124.72
1788928472.9979978,45100425.480865225,active:373,106.04
1788928473.198518,45100425.68138722,active:374,99.63
1788928473.248681,45100425.73154859,active:374,99.63
1788928473.449417,45100425.93228485,active:375,88.53
1788928473.4995894,45100425.982456855,active:375,87.36
1788928473.700215,45100426.18308324,active:376,99.31
1788928473.7503364,45100426.233203925,active:376,99.31
1788928473.800512,45100426.28337938,active:376,99.31
1788928474.0010574,45100426.483924985,active:377,166.75
1788928474.0511956,45100426.53406317,active:377,97.19
1788928474.2516334,45100426.73450131,active:378,90.61
1788928474.3017237,45100426.78459101,active:378,90.61
1788928474.5021682,45100426.98503561,active:379,185.74
1788928474.5522504,45100427.035117894,active:379,88.05
1788928474.7526152,45100427.23548269,active:380,100.29
1788928474.802646,45100427.285512775,active:380,100.29
1788928475.003074,45100427.48594161,active:381,75.1
1788928475.0531318,45100427.53599914,active:381,75.1
1788928475.2537172,45100427.73658519,active:382,96.72
1788928475.3036106,45100427.786478095,active:382,96.72
1788928475.504029,45100427.98689689,active:383,72.48
1788928475.704331,45100428.187198736,active:384,94.37
1788928475.7543721,45100428.23723946,active:384,94.37
1788928475.955021,45100428.43788891,active:385,96.45
1788928476.0051231,45100428.48799,active:385,173.76
1788928476.1556559,45100428.63852389,active:386,103.12
1788928476.2055936,45100428.68846076,active:386,98.99
1788928476.456448,45100428.939315915,active:387,94.19
1788928476.506585,45100428.989452526,active:387,161.94
1788928476.7072766,45100429.19014464,active:388,69.24
1788928476.7573662,45100429.240233995,active:388,69.24
1788928476.9579,45100429.44076764,active:389,109.98
1788928477.0079935,45100429.49086066,active:389,98.24
1788928477.2086132,45100429.69148065,active:390,89.6
1788928477.25876,45100429.7416272,active:390,89.6
1788928477.4595647,45100429.94243255,active:391,97.51
1788928477.5097969,45100429.992664695,active:391,97.51
1788928477.7105544,45100430.19342206,active:392,160.75
1788928477.7606642,45100430.243531786,active:392,75.55
1788928477.9611971,45100430.444064595,active:393,104.18
1788928478.0112584,45100430.49412523,active:393,104.18
1788928478.2118402,45100430.69470824,active:394,122.08
1788928478.2620218,45100430.74489029,active:394,86.06
1788928478.4625986,45100430.94546594,active:395,166.22
1788928478.5127044,45100430.995570935,active:395,166.22
1788928478.7132854,45100431.19615283,active:396,87.84
1788928478.763523,45100431.246390566,active:396,87.84
1788928478.9640176,45100431.446885414,active:397,140.49
1788928479.01417,45100431.49703723,active:397,165.52
1788928479.1144285,45100431.59729625,active:398,108.51
1788928479.1645606,45100431.64742802,active:398,108.51
1788928479.3650208,45100431.84788891,active:399,159.64
1788928479.4152117,45100431.89807952,active:399,81.75
1788928479.615764,45100432.09863157,active:400,92.97
1788928479.8164234,45100432.29929081,active:401,96.05
1788928479.8664162,45100432.34928308,active:401,96.05
1788928480.0672097,45100432.55007724,active:402,94.14
1788928480.1174028,45100432.60027013,active:402,163.25
1788928480.2678747,45100432.7507423,active:403,97.43
1788928480.3179948,45100432.80086216,active:403,97.43
1788928480.5186076,45100433.00147578,active:404,100.22
1788928480.5688365,45100433.051703915,active:404,109.96
1788928480.7694287,45100433.25229678,active:405,111.19
1788928480.819667,45100433.30253461,active:405,111.19
1788928480.9701278,45100433.452995345,active:406,102.34
1788928481.0203135,45100433.50318108,active:406,102.34
1788928481.170875,45100433.653742105,active:407,100.46
1788928481.220981,45100433.70384888,active:407,100.46
1788928481.4216523,45100433.90451985,active:408,131.78
1788928481.4718728,45100433.95474011,active:408,103.15
1788928481.6725705,45100434.155438595,active:409,75.05
1788928481.722656,45100434.20552331,active:409,75.05
1788928481.9234524,45100434.40632002,active:410,99.87
1788928481.973652,45100434.45651936,active:410,94.23
1788928482.1742222,45100434.65708986,active:411,121.83
1788928482.3745503,45100434.85741781,active:412,109.23
1788928482.4246316,45100434.90749895,active:412,109.23
1788928482.6250648,45100435.1079324,active:413,121.49
1788928482.8254235,45100435.30829074,active:414,104.67
1788928483.025832,45100435.50869962,active:415,108.01
1788928483.0759003,45100435.55876767,active:415,108.01
1788928483.226235,45100435.70910217,active:416,123.19
1788928483.276308,45100435.759176016,active:416,123.19
1788928483.4265718,45100435.909438975,active:417,153.96
1788928483.4765763,45100435.95944298,active:417,96.94
1788928483.726977,45100436.20984427,active:418,104.04
1788928483.7770464,45100436.25991374,active:418,74.72
1788928483.977298,45100436.46016499,active:419,94.73
1788928484.0273685,45100436.51023523,active:419,94.73
1788928484.1783588,45100436.6612263,active:420,94.26
1788928484.227703,45100436.71056967,active:420,94.26
1788928484.2778413,45100436.760708846,active:420,124.13
1788928484.42819,45100436.91105797,active:421,115.11
1788928484.478282,45100436.96114977,active:421,95.65
1788928484.6795642,45100437.162432134,active:422,93.87
1788928484.7291555,45100437.21202274,active:422,93.87
1788928484.9296367,45100437.41250403,active:423,125.78
1788928484.979856,45100437.462723255,active:423,91.11
1788928485.180235,45100437.66310254,active:424,111.4
1788928485.2303195,45100437.71318684,active:424,111.4
1788928485.4305594,45100437.91342695,active:425,71.59
1788928485.4807634,45100437.96362989,active:425,71.59
1788928485.6815798,45100438.16444681,active:426,159.43
1788928485.7317467,45100438.214613006,active:426,138.84
1788928485.8823667,45100438.36523338,active:427,98.91
1788928485.9325583,45100438.415424995,active:427,98.91
1788928486.1835756,45100438.66644229,active:428,85.23
1788928486.2337632,45100438.71662983,active:428,142.02
1788928486.3843975,45100438.8672649,active:429,104.37
1788928486.4345927,45100438.91745909,active:429,150.8
1788928486.6351285,45100439.11799522,active:430,89.46
1788928486.6852806,45100439.16814756,active:430,69.32
1788928486.8857284,45100439.3685951,active:431,102.7
1788928486.935858,45100439.41872475,active:431,102.7
1788928487.086117,45100439.568984635,active:432,114.55
1788928487.1361575,45100439.619024254,active:432,114.55
1788928487.3365004,45100439.81936751,active:433,81.08
1788928487.5378792,45100440.020747155,active:434,100.76
1788928487.5868626,45100440.069729745,active:434,97.91
1788928487.737226,45100440.22009342,active:435,198.58
1788928487.7873225,45100440.27018999,active:435,106.38
1788928487.9878626,45100440.47073,active:436,94.71
1788928488.037942,45100440.520809166,active:436,94.71
1788928488.2384021,45100440.721269645,active:437,104.12
1788928488.2884247,45100440.771291755,active:437,104.12
1788928488.4889638,45100440.97183261,active:438,90.25
1788928488.5389664,45100441.02183321,active:438,90.25
1788928488.739529,45100441.22239632,active:439,101.17
1788928488.789651,45100441.27251772,active:439,101.17
1788928488.9910026,45100441.47386956,active:440,174.62
1788928489.040489,45100441.52335573,active:440,155.65
1788928489.190839,45100441.67370589,active:441,155.65
1788928489.2410922,45100441.72395881,active:441,150.91
1788928489.4416666,45100441.924533896,active:442,100.66
1788928489.491844,45100441.97471058,active:442,100.66
1788928489.6925101,45100442.17537731,active:443,91.26
1788928489.7426596,45100442.22552671,active:443,91.26
1788928489.9935107,45100442.47637764,active:444,96.6
1788928490.043693,45100442.52656038,active:444,178.04
1788928490.1942825,45100442.67715015,active:445,123.41
1788928490.2443743,45100442.72724169,active:445,123.41
1788928490.4450505,45100442.92791902,active:446,104.07
1788928490.4951587,45100442.97802621,active:446,107.62
1788928490.6455753,45100443.12844297,active:447,128.55
1788928490.846259,45100443.32912678,active:448,110.58
1788928490.8964722,45100443.37933969,active:448,102.05
1788928491.0970902,45100443.57995785,active:449,105.52
1788928491.147198,45100443.630065486,active:449,105.52
1788928491.2976415,45100443.78050966,active:450,149.64
1788928491.3478694,45100443.83073668,active:450,69.32
1788928491.5485542,45100444.031422146,active:451,113.17
1788928491.598612,45100444.08147941,active:451,97.16
1788928491.7993963,45100444.28226396,active:452,164.71
1788928491.8494062,45100444.33227397,active:452,146.7
1788928492.1002276,45100444.583095334,active:453,111.29
1788928492.1503534,45100444.63322076,active:453,89.1
1788928492.3509345,45100444.833802216,active:454,101.85
1788928492.4011173,45100444.88398506,active:454,101.85
1788928492.601719,45100445.08458628,active:455,120.04
1788928492.6518128,45100445.13468006,active:455,148.92
1788928492.9024293,45100445.385298155,active:456,95.54
1788928493.1029887,45100445.58585661,active:457,67.16
1788928493.1531284,45100445.635995656,active:457,67.16
1788928493.353743,45100445.8366108,active:458,99.08
1788928493.4039686,45100445.88683599,active:458,132.24
1788928493.6045,45100446.087366804,active:459,92.07
1788928493.654616,45100446.13748349,active:459,92.07
1788928493.9053483,45100446.38821606,active:460,98.69
1788928493.9553974,45100446.43826485,active:460,98.69
1788928494.1560638,45100446.63893189,active:461,115.76
1788928494.206205,45100446.68907223,active:461,96.97
1788928494.4067705,45100446.88963789,active:462,104.67
1788928494.4569476,45100446.93981478,active:462,104.67
1788928494.6576326,45100447.140500166,active:463,97.72
1788928494.7078466,45100447.19071408,active:463,97.72
1788928494.9083962,45100447.39126385,active:464,103.65
1788928494.9584537,45100447.44132113,active:464,103.65
1788928495.0587814,45100447.54164881,active:465,142.05
1788928495.1089463,45100447.59181378,active:465,142.05
1788928495.1591847,45100447.642051965,active:466,159.01
1788928495.2093446,45100447.69221189,active:466,159.01
1788928495.3096325,45100447.792500146,active:467,103.02
1788928495.4099514,45100447.89281879,active:468,136.32
1788928495.460158,45100447.94302585,active:468,138.83
1788928495.510277,45100447.99314459,active:469,138.83
1788928495.5604568,45100448.043324165,active:469,158.8
1788928495.6607466,45100448.14361396,active:470,160.63
1788928495.7610831,45100448.24395046,active:471,180.41
1788928495.8614168,45100448.344284095,active:472,180.41
1788928495.911568,45100448.39443526,active:472,143.71
1788928496.0118845,45100448.49475211,active:473,165.11
1788928496.1122327,45100448.59510028,active:474,138.15
1788928496.2125034,45100448.69537094,active:475,173.28
1788928496.3127925,45100448.79566009,active:476,193.63
1788928496.362924,45100448.84579155,active:476,193.63
1788928496.4633074,45100448.9461753,active:477,141.57
1788928496.5635343,45100449.046402246,active:478,177.2
1788928496.6136522,45100449.09651974,active:479,178.98
1788928496.6638367,45100449.146704264,active:479,178.98
1788928496.7139356,45100449.196802884,active:480,175.08
1788928496.7641404,45100449.24700764,active:480,175.08
1788928496.8142836,45100449.297150984,active:481,165.12
1788928496.8644881,45100449.347355425,active:481,165.12
1788928496.914623,45100449.39749039,active:482,160.57
1788928496.9648154,45100449.447682776,active:482,160.57
1788928497.0150206,45100449.497888006,active:483,155.68
1788928497.065235,45100449.54810236,active:483,155.68
1788928497.1156435,45100449.598511666,active:484,155.68
1788928497.1654835,45100449.64835061,active:484,153.84
1788928497.2658153,45100449.74868218,active:485,151.41
1788928497.3160124,45100449.798879415,active:486,151.41
1788928497.36625,45100449.849117115,active:486,202.03
1788928497.4164205,45100449.899287075,active:487,202.03
1788928497.466507,45100449.94937384,active:487,176.64
1788928497.516698,45100449.99956464,active:488,176.64
1788928497.5668411,45100450.049707845,active:488,163.68
1788928497.6170442,45100450.09991102,active:489,163.68
1788928497.6672614,45100450.15012818,active:489,153.39
1788928497.767584,45100450.250450954,active:490,153.52
1788928497.8678901,45100450.35075689,active:491,150.97
1788928497.968183,45100450.45104999,active:492,147.15
1788928498.068493,45100450.55135974,active:493,183.56
1788928498.1689854,45100450.65185312,active:494,183.56
1788928498.2191525,45100450.70201912,active:494,159.14
1788928498.2692804,45100450.752147324,active:495,159.14
1788928498.319478,45100450.80234542,active:495,159.14
1788928498.3695476,45100450.8524149,active:496,159.14
1788928498.4197345,45100450.90260122,active:496,154.98
1788928498.4698896,45100450.95275619,active:497,154.98
1788928498.5200753,45100451.00294251,active:497,154.98
1788928498.5702028,45100451.05306952,active:498,154.98
1788928498.6204488,45100451.10331628,active:498,150.95
1788928498.6705787,45100451.15344561,active:499,150.95
1788928498.7207718,45100451.203639105,active:499,141.18
1788928498.770866,45100451.25373262,active:500,141.18
1788928498.871215,45100451.35408202,active:501,185.12
1788928498.921413,45100451.40427959,active:501,160.03
1788928498.9715745,45100451.454441465,active:502,160.03
1788928499.0217016,45100451.50456845,active:502,117.45
1788928499.122042,45100451.60490874,active:503,120.94
1788928499.2223737,45100451.70524042,active:504,140.99
1788928499.2725713,45100451.7554388,active:504,140.99
1788928499.322616,45100451.80548285,active:505,156.31
1788928499.372784,45100451.855650656,active:505,156.31
1788928499.4232705,45100451.9061375,active:506,156.37
1788928499.473093,45100451.95596073,active:506,156.37
1788928499.523234,45100452.00610138,active:507,180.61
1788928499.6234055,45100452.106273025,active:508,141.4
1788928499.7236652,45100452.20653275,active:509,141.4
1788928499.8239024,45100452.30676936,active:510,124.91
1788928499.8740559,45100452.35692318,active:510,125.4
1788928499.974297,45100452.45716468,active:511,154.72
1788928500.0744886,45100452.557355575,active:512,140.58
1788928500.1748505,45100452.65771835,active:513,163.36
1788928500.2752206,45100452.75808899,active:514,186.99
1788928500.375504,45100452.85837196,active:515,176.74
1788928500.4757261,45100452.958593056,active:516,167.49
1788928500.5258389,45100453.00870587,active:516,167.49
1788928500.6261058,45100453.108973406,active:517,158.93
1788928500.6761556,45100453.1590224,active:517,109.45
1788928500.7265186,45100453.20938543,active:518,109.45
1788928500.776529,45100453.25939596,active:518,166.26
1788928500.8267195,45100453.309587166,active:519,166.26
1788928500.9269443,45100453.409811094,active:520,174.75
1788928501.027221,45100453.510088526,active:521,194.82
1788928501.1275487,45100453.61041578,active:522,104.01
1788928501.2277567,45100453.71062362,active:523,116.93
1788928501.32797,45100453.81083693,active:524,119.07
1788928501.4282732,45100453.91114004,active:525,110.76
1788928501.4783998,45100453.961266495,active:525,110.76
1788928501.5787318,45100454.06159932,active:526,134.25
1788928501.6288126,45100454.11167922,active:526,123.21
1788928501.7291725,45100454.212039255,active:527,164.16
1788928501.8294559,45100454.3123229,active:528,100.44
1788928501.9297729,45100454.41263957,active:529,100.44
1788928502.0301368,45100454.51300419,active:530,109.98
1788928502.130364,45100454.613231145,active:531,95.89
1788928502.2306116,45100454.71347851,active:532,108.85
1788928502.3310797,45100454.81394678,active:533,99.87
1788928502.4313614,45100454.914228454,active:534,177.29
1788928502.4815073,45100454.96437428,active:534,177.29
1788928502.5317116,45100455.01457928,active:535,161.17
1788928502.581752,45100455.06461884,active:535,161.17
1788928502.6319222,45100455.11478951,active:536,188.02
1788928502.6821418,45100455.16500912,active:536,188.02
1788928502.7323182,45100455.21518548,active:537,190.6
1788928502.7824798,45100455.2653473,active:537,190.6
1788928502.832604,45100455.315471426,active:538,190.6
1788928502.8827457,45100455.36561311,active:538,189.76
1788928502.9329665,45100455.415833645,active:539,180.53
1788928502.9830608,45100455.46592819,active:539,180.53
1788928503.0832145,45100455.56608153,active:540,148.74
1788928503.1333382,45100455.616205335,active:540,151.99
1788928503.2335076,45100455.716376506,active:541,151.99
1788928503.3336844,45100455.816551946,active:542,113.22
1788928503.4338622,45100455.91672951,active:543,113.22
1788928503.534128,45100456.016996264,active:544,124.14
1788928503.6343908,45100456.117258504,active:545,127.75
1788928503.7345858,45100456.21745269,active:546,138.28
1788928503.8349164,45100456.3177839,active:547,138.25
1788928503.8850071,45100456.36787391,active:548,153.65
1788928503.9351437,45100456.41801085,active:548,153.65
1788928503.9853055,45100456.46817237,active:549,132.13
1788928504.0354621,45100456.518329106,active:549,132.13
1788928504.085512,45100456.568379074,active:550,135.54
1788928504.1357179,45100456.61858475,active:550,135.54
1788928504.2358928,45100456.71875994,active:551,121.04
1788928504.336643,45100456.819510594,active:552,113.63
1788928504.3863866,45100456.869254105,active:552,113.63
1788928504.436557,45100456.91942441,active:553,104.81
1788928504.5368881,45100457.01975527,active:554,199.99
1788928504.5871954,45100457.07006283,active:554,199.99
1788928504.6875854,45100457.17045246,active:555,130.33
1788928504.7377856,45100457.22065283,active:555,159.97
1788928504.7879744,45100457.2708422,active:556,159.97
1788928504.838168,45100457.32103648,active:556,141.01
1788928504.93847,45100457.4213373,active:557,141.01
1788928504.9886525,45100457.47152016,active:557,141.01
