path,bytes,checkpoint_directory,preserved_best,preserved_last,reason
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_random/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/epoch_010.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/epoch_020.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/epoch_030.pt,103317077,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100_cifar10_fixed_feedback_contrastive_20stage400/runs/main/finetune/fa_pretrained/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_010.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_020.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_030.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_040.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/epoch_050.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_010.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_020.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_030.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_040.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/epoch_050.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_010.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_020.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_030.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_040.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/epoch_050.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/bp/seed_1234/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_010.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_020.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_030.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_040.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/epoch_050.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_3456/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/epoch_010.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/epoch_020.pt,103510357,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/best_validation.pt,experiments/d2nn_cifar100c10_fixed_feedback_20stage400/runs/main/finetune/fa_random/seed_2345/checkpoints/last.pt,periodic checkpoint has sibling best and last/latest
