"path","status","local_sha256","server_sha256"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/25_train_a13_replica.sh","server_only",,"0a6d874e69057e740acaf4910e54c907645189c696bc6d197d0e087433befd78"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/26_aggregate_a13_replicas.sh","server_only",,"35f8f2eab3337b86dbc48ca7ef11721ab410cc5fde6d77e11ddf67d0ad432a6e"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/27_train_a13_confirmatory_seed2028.sh","server_only",,"6d97ff9281488947a56b9d66f791adffd93f3311a8afda34b71a83ab05f7a16c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/28_prepare_common_a13_formal.sh","server_only",,"756b4f75d2a522eaef0bd5964f661ccb9d82d68238c494b7fcab5d6ee5a95030"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/29_run_a13_formal_method.sh","server_only",,"82b8a72483d3fa61928bba9153891681fc9f01dd34ef7ef74553cd3229b42c2c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/30_compare_a13_formal.sh","server_only",,"042032b105c36b62f0ab664672e5fbd68a18bcbc7b8c4d40d51b320dc32fdaac"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/31_queue_a13_formal_method.sh","server_only",,"9f55fb2f847cc913e1da022dc145414557140267fde7bc44d3ecf8066eb7d314"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/32_wait_and_compare_a13_formal.sh","server_only",,"9b77643b83d8cff0db9af853fcace4fee95ea25c730b25dc404016e884f88c3e"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/33_run_p03_deployment_screen.sh","server_only",,"eba43648a0a08675184c08b279080fd590b44a9a4a7a739f5e168bda78bde424"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/34_compare_p03_deployment_screen.sh","server_only",,"c7dcdd0db1e3e6fc7115036f49b85306a502ee2ca131d684d29f222a967ee882"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/35_run_p03_deployment_formal.sh","server_only",,"83adc62abf02687d6e672f9cd2738457dd65d104b5d89b21f8d91f6bde6d1aed"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/36_compare_p03_deployment_formal.sh","server_only",,"af318f952cab4f5d8f30d5f718055593c142779dff022108036b40275f4614a0"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/37_run_p04_adaptation_screen.sh","server_only",,"7a94fa7c85e3ec0a806ed1ab757d1f2e1ca3329d618b48eef7b226419fa2fbcf"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/38_compare_p04_adaptation_screen.sh","server_only",,"49c40c823e7f2b97ccd18eac2eacb917f9c732a8b290f1919809d7ebfb7a4bdd"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/39_launch_p04_adaptation_screen_dual_gpu.sh","server_only",,"4bad37173eb304c4a103c191065543a52057066c02f4bc2c462df145925044cf"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/40_run_p04b_large_shift_screen.sh","server_only",,"a11586a47a68ce94ec903fe8ad856081248e82e4a30a45d0457db71f6c2daebf"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/41_compare_p04b_large_shift_screen.sh","server_only",,"6a8c8144787538fa137074fc9645af675a9ec8057c1458b582312b57c41bdeb5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/42_launch_p04b_large_shift_screen_dual_gpu.sh","server_only",,"b00d07af69e536caced341f9702e5f0ed12d40e3db71bf340a156837797596a7"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/43_run_p04_update_attribution.sh","server_only",,"4f35d0427b48c53eda0ed5fc65bd29d860387eba314ce17675178ea38880e4ef"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/44_wait_and_compare_p04b_large_shift.sh","server_only",,"f68feee72515dc05ea4c501f11864ba1a63824a5cb377e9d97996bd41184469c"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/45_run_p05_misalignment_vaccination.sh","server_only",,"6603831759df2e06e8818111ec90cde09977f23284b2801bd7a96f5017f28098"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/46_run_p05b_vaccinated_adaptation.sh","server_only",,"4f095d4a84d0982da617e54645f5f1ac1f798302280bced3407456b8f6881887"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/47_compare_p05b_vaccinated_adaptation.sh","server_only",,"9b94eb876aaa19ebd972c117d13c1c9137909102295198e676f5895e4a99531f"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/48_launch_p05b_vaccinated_adaptation_dual_gpu.sh","server_only",,"6a0dd2417a9f222e7478bad20c630893ce53c9bc4e172923149bfacfb6873132"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/49_wait_p05_and_run_adaptation.sh","server_only",,"ea8a8c4797f5b8a6fa5fc8f1bfc42cb1a2be5e8f84d41e16a63e0e71929fa8b5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/50_audit_p06_general_backbone_assets.sh","server_only",,"4638aad51708cdd20e1099f99782508f181034b4ba760f65b6f9324da9494f70"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/51_run_p06_imagenet_smoke.sh","server_only",,"26a160cdd9b9eb192cacd55230181fafc8e2c3b6fb5f76d777c885b6dd2acbb4"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/52_run_p06_imagenet_100k_screen.sh","server_only",,"1ff748acc9096b2fd1a5b15b01638bf2f29ecfc43fdbb3a9fdd66a90d3c1836b"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/53_launch_p06_imagenet_100k_screen.sh","server_only",,"fc0271c20353907cc1b8d23c7f7ada2bd6d5f0986fb258f22a0c9f5e0bccd807"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/54_run_p06_imagenet_100k_contrastive_refine.sh","server_only",,"75a646b9b68cf8d8a05189161b0609c795b08f0bb4d6060517bec519063eb929"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/55_launch_p06_imagenet_100k_contrastive_refine.sh","server_only",,"b879225783bd8bd03cd1ef84e2ba23f6f133e7fe9aeb70b1e6088d15d8c761bb"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/56_run_p06_imagenet_100k_balanced_refine.sh","server_only",,"5f8dc4a9baa30132ad4888bae667d6ac10fe4d30a892d9d32fbba3dc231488f5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/57_launch_p06_imagenet_100k_balanced_refine.sh","server_only",,"f80b97f61dcb30f62c5ab8517c37492856816a38ce4edf4e7495cbd2b6db0ce5"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/58_run_p06_imagenet_full_stage1.sh","server_only",,"65434a0b3a944f9ff0df3e091d06b740a9c04bedd5183fc282a69af92924e661"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/59_launch_p06_imagenet_full_stage1.sh","server_only",,"2f1735cda4751dcb78a9a07c50b044c9e95eb9e3a1404a815dde33fbb5a7a31d"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/60_watch_p06_imagenet_full_stage1.sh","server_only",,"2cb4eea83cb421ce99a5f52dd789f8073a521a8424599a4182ae2596d0d7ae4a"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/61_launch_p06_imagenet_full_stage1_watcher.sh","server_only",,"704781f23ef18f11d829dd50cda62daf6424e2f16839a03d8a0ea3ee60c7aa4e"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/62_run_p06_imagenet_full_supervised_refine.sh","server_only",,"74ab267774a50dd6ccd2d6cbd86faf509e8a679cf1f4d3dae57aabca5a1e2180"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/63_launch_p06_imagenet_full_supervised_refine.sh","server_only",,"f5c396d9b986b5158bef7545f305d30e36dee25bb27cb7b64ee49261214039ea"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/64_run_p06_imagenet_full_mlp_readout.sh","server_only",,"1230a424ba90817c30590d1f414eed0347cf69564d55bbaefef3e70da801c876"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/65_launch_p06_imagenet_full_mlp_readout.sh","server_only",,"a54c3162dba53711bdf6f6f0615e8d4d06abeda4f1426699bcebca8d42402508"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/66_smoke_p06_imagenet_capacity_12x192.sh","server_only",,"65a79d0507eda8b8f8acd3bb02c8b8b21ffb8b0604693ccc29ca092b284f2fbd"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/67_run_p06_imagenet_capacity_12x192.sh","server_only",,"8ec3cf89906e208578e99563a87b9b81b0504ab8c4b1a4ea41c2fb0fc7a7e79b"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/68_launch_p06_imagenet_capacity_12x192.sh","server_only",,"b2aa64a5f1206f58d0452c25a018ddf7ab3a58905c1af839fe06a5e685dd3a45"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/69_wait_f2a_then_run_capacity.sh","server_only",,"b37205101def99c69bc2a6d1fad0265ec6c22cca8ab9397d1ef74c6290534d72"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/70_launch_capacity_queue.sh","server_only",,"1afaae218d404706e29b5c6201a30159857bf512bf46a0a3ba5cf47970973aad"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/71_watch_p06_imagenet_capacity_12x192.sh","server_only",,"9d1e122863bfc017f35f5072c82c197ef17baa187e5815ac2b4993bc2ca908a3"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/72_launch_p06_imagenet_capacity_watcher.sh","server_only",,"9e5f76de9488b4060cde6ff5c79158a67d684e047d5d122b6dd4d8db7349eae9"
"experiments/d2nn_cifar10_high_performance_optical_backbone/commands/73_smoke_p06_imagenet_8x224.sh","server_only",,"2325ce31862313c22c865d6d2d8f8fe8b1a7d3f0a97448dff9eb17daef031470"
