run_id,class_set,shots,support_seed,method,epoch,train_loop_seconds,epoch_wall_seconds,gpu_uuid,foreign_pids
20260909_unseen_formal_b_direct_5shot_s101,b,5,101,direct,3,7.576766155660152,7.691044002771378,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s101,b,5,101,direct,4,7.333339035511017,7.430211141705513,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s101,b,5,101,direct,5,7.578398123383522,7.704820811748505,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s101,b,5,101,qwen_vision_lora,1,23.184692837297916,23.59293418377638,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[1185036]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s101,b,5,101,qwen_vision_lora,2,23.919172905385494,24.50055045634508,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[1185036]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s101,b,5,101,qwen_vision_lora,3,22.34882316738367,22.80615458637476,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[1185036]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s101,b,5,101,qwen_vision_lora,4,16.320270217955112,16.854225911200047,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[1185036]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s101,b,5,101,qwen_vision_lora,5,16.275810904800892,16.879829950630665,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[1185036]
20260909_unseen_formal_b_direct_5shot_s202,b,5,202,direct,1,7.549496188759804,7.608934678137302,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s202,b,5,202,direct,2,7.387361064553261,7.536642849445343,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s202,b,5,202,direct,3,7.405429482460022,7.517294719815254,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s202,b,5,202,direct,4,7.32294437289238,7.46861831843853,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s202,b,5,202,direct,5,7.425423555076122,7.573957338929176,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s202,b,5,202,qwen_vision_lora,1,16.431780621409416,16.737013086676598,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s202,b,5,202,qwen_vision_lora,2,16.437394753098488,16.903433598577976,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s202,b,5,202,qwen_vision_lora,3,16.51356638967991,16.898420698940754,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s202,b,5,202,qwen_vision_lora,4,16.502357430756092,17.054898284375668,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s202,b,5,202,qwen_vision_lora,5,16.57257331907749,17.11265216767788,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s303,b,5,303,direct,1,8.067554220557213,8.125407911837101,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s303,b,5,303,direct,2,7.984723977744579,8.082353182137012,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s303,b,5,303,direct,3,8.24103369563818,8.35254955291748,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s303,b,5,303,direct,4,7.872296117246151,7.971447981894016,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_5shot_s303,b,5,303,direct,5,7.864365994930267,8.000034257769585,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s303,b,5,303,qwen_vision_lora,1,16.4347028657794,16.701662562787533,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s303,b,5,303,qwen_vision_lora,2,16.17783071100712,16.560821406543255,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s303,b,5,303,qwen_vision_lora,3,16.13388029485941,16.640059016644955,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s303,b,5,303,qwen_vision_lora,4,16.30203915387392,16.77551832795143,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_5shot_s303,b,5,303,qwen_vision_lora,5,17.389066472649574,17.94744309782982,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s101,b,20,101,direct,1,7.7467793598771095,7.80372392386198,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s101,b,20,101,direct,2,7.695983059704304,7.787334576249123,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s101,b,20,101,direct,3,7.769424356520176,7.860337607562542,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s101,b,20,101,direct,4,7.485113903880119,7.578983768820763,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s101,b,20,101,direct,5,7.51885612308979,7.665855050086975,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s101,b,20,101,qwen_vision_lora,1,16.51990956068039,16.806319810450077,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s101,b,20,101,qwen_vision_lora,2,16.165023736655712,16.588744960725307,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s101,b,20,101,qwen_vision_lora,3,16.383124850690365,16.80620864778757,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s101,b,20,101,qwen_vision_lora,4,16.13076838850975,16.509201981127262,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_qwen_vision_lora_20shot_s101,b,20,101,qwen_vision_lora,5,16.608796410262585,17.095405124127865,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
20260909_unseen_formal_b_direct_20shot_s202,b,20,202,direct,1,7.92201017588377,7.979711428284645,GPU-d53ce4c8-272d-c2fb-dc09-f182d586c4eb,[]
