batch_index,batch_size_videos,model_boundary_cuda_ms,preprocessing_ms,host_to_device_ms,component_sum_decode_processor_transfer_model_ms,vision_block0_input_shape,language_block0_input_shape
23,4,110.50086212158203,938.738614320755,36.060646176338196,1085.3001226186752,"[6272, 1024]","[4, 446, 2048]"
24,4,110.0943374633789,504.0093660354614,36.1824631690979,650.2861666679382,"[6272, 1024]","[4, 446, 2048]"
25,4,110.69132995605469,310.0552037358284,37.549518048763275,458.29605174064636,"[6272, 1024]","[4, 446, 2048]"
26,4,110.58483123779297,411.09781712293625,35.49114614725113,557.1737945079803,"[6272, 1024]","[4, 446, 2048]"
27,4,109.96224212646484,687.3325631022453,36.72371059656143,834.0185158252716,"[6272, 1024]","[4, 446, 2048]"
28,4,110.41484832763672,478.0103489756584,37.19625622034073,625.6214535236359,"[6272, 1024]","[4, 446, 2048]"
29,4,110.14656066894531,374.64410066604614,36.85682266950607,521.6474840044975,"[6272, 1024]","[4, 446, 2048]"
30,4,111.05689239501953,458.8250741362572,35.52709519863129,605.409061729908,"[6272, 1024]","[4, 446, 2048]"
31,4,110.887939453125,398.07111769914627,36.443717777729034,545.4027749300003,"[6272, 1024]","[4, 446, 2048]"
32,4,110.02572631835938,355.51396012306213,36.108456552028656,501.64814299345016,"[6272, 1024]","[4, 446, 2048]"
33,4,110.03084564208984,464.098796248436,36.37883812189102,610.5084800124168,"[6272, 1024]","[4, 446, 2048]"
34,4,109.76563262939453,557.0694282650948,34.357331693172455,701.1923925876617,"[6272, 1024]","[4, 446, 2048]"
35,4,109.55059051513672,536.7512330412865,33.63535553216934,679.9371790885925,"[6272, 1024]","[4, 446, 2048]"
36,4,109.8977279663086,454.90712672472,34.81195867061615,599.6168133616447,"[6272, 1024]","[4, 446, 2048]"
37,4,109.76563262939453,524.4847685098648,33.814676105976105,668.0650772452354,"[6272, 1024]","[4, 446, 2048]"
38,4,110.04621124267578,344.62152421474457,32.99117088317871,487.65890634059906,"[6272, 1024]","[4, 446, 2048]"
39,4,109.83833312988281,443.4417560696602,33.99275243282318,587.2728416323662,"[6272, 1024]","[4, 446, 2048]"
40,4,109.60179138183594,483.72161388397217,34.110747277736664,627.4341525435448,"[6272, 1024]","[4, 446, 2048]"
41,4,109.69599914550781,547.147661447525,33.96458923816681,690.8082498311996,"[6272, 1024]","[4, 446, 2048]"
42,4,109.65606689453125,593.2045951485634,35.18480807542801,738.0454701185226,"[6272, 1024]","[4, 446, 2048]"
43,4,109.78099060058594,714.8771360516548,34.981049597263336,859.6391762495041,"[6272, 1024]","[4, 446, 2048]"
44,4,109.97248077392578,459.98092740774155,35.74546426534653,605.6988724470139,"[6272, 1024]","[4, 446, 2048]"
45,4,110.0031967163086,615.8596128225327,35.180650651454926,761.0434601902962,"[6272, 1024]","[4, 446, 2048]"
46,4,110.17215728759766,611.1667454242706,35.65125912427902,756.9901618361473,"[6272, 1024]","[4, 446, 2048]"
47,4,109.57107543945312,446.40766084194183,35.21386533975601,591.192601621151,"[6272, 1024]","[4, 446, 2048]"
48,4,109.70419311523438,698.4572038054466,36.24926507472992,844.4106619954109,"[6272, 1024]","[4, 446, 2048]"
49,4,109.27410888671875,862.6829907298088,34.7587913274765,1006.7158909440041,"[6272, 1024]","[4, 446, 2048]"
50,4,109.33042907714844,760.8923316001892,34.37074273824692,904.5935034155846,"[6272, 1024]","[4, 446, 2048]"
51,4,108.77030181884766,674.1505637764931,33.75630080699921,816.6771664023399,"[6272, 1024]","[4, 446, 2048]"
52,4,109.5331802368164,796.7939674854279,34.9944531917572,941.3216009140015,"[6272, 1024]","[4, 446, 2048]"
53,4,109.27410888671875,769.7069123387337,33.64120423793793,912.6222254633904,"[6272, 1024]","[4, 446, 2048]"
54,4,109.72364807128906,731.6790074110031,32.78256952762604,874.1852250099182,"[6272, 1024]","[4, 446, 2048]"
55,4,110.13938903808594,996.3769763708115,33.93544256687164,1140.451807975769,"[6272, 1024]","[4, 446, 2048]"
56,4,109.41645050048828,865.3339147567749,34.04007852077484,1008.790443778038,"[6272, 1024]","[4, 446, 2048]"
57,4,109.34272003173828,593.5955867171288,33.28831493854523,736.2266216874123,"[6272, 1024]","[4, 446, 2048]"
58,4,109.03654479980469,786.9678065180779,31.99268877506256,927.9970400929451,"[6272, 1024]","[4, 446, 2048]"
59,4,109.97248077392578,896.2125778198242,33.4019735455513,1039.5870321393013,"[6272, 1024]","[4, 446, 2048]"
60,4,110.03289794921875,707.6076343655586,34.243762493133545,851.8842948079109,"[6272, 1024]","[4, 446, 2048]"
61,4,110.93401336669922,965.2567133307457,34.15515273809433,1110.3458794355392,"[6272, 1024]","[4, 446, 2048]"
62,4,109.36319732666016,664.4849330186844,34.261345863342285,808.1094762086868,"[6272, 1024]","[4, 446, 2048]"
63,4,109.2147216796875,496.45549058914185,31.209513545036316,636.8797258138657,"[6272, 1024]","[4, 446, 2048]"
64,4,109.44818878173828,781.9624841213226,34.70825403928757,926.1189269423485,"[6272, 1024]","[4, 446, 2048]"
65,4,110.78963470458984,798.6723110079765,34.77393835783005,944.2358840703964,"[6272, 1024]","[4, 446, 2048]"
66,4,109.43897247314453,745.4853877425194,36.62531077861786,891.5496709942818,"[6272, 1024]","[4, 446, 2048]"
67,4,109.49324798583984,1036.2221375107765,32.56944566965103,1178.2848311662674,"[6272, 1024]","[4, 446, 2048]"
68,4,109.71033477783203,670.1470538973808,33.43499451875687,813.2923831939697,"[6272, 1024]","[4, 446, 2048]"
69,4,110.202880859375,741.0963624715805,35.1400151848793,886.4392585158348,"[6272, 1024]","[4, 446, 2048]"
70,4,109.7922592163086,472.1980318427086,33.47766399383545,615.4679550528526,"[6272, 1024]","[4, 446, 2048]"
71,4,109.338623046875,363.664872944355,31.881138682365417,504.88463467359543,"[6272, 1024]","[4, 446, 2048]"
72,4,110.37798309326172,362.792931497097,33.320486545562744,506.4914011359215,"[6272, 1024]","[4, 446, 2048]"
73,4,110.34111785888672,358.9743971824646,32.721877098083496,502.0373921394348,"[6272, 1024]","[4, 446, 2048]"
74,4,110.06566619873047,379.130095243454,31.480565667152405,520.6763271093369,"[6272, 1024]","[4, 446, 2048]"
75,4,109.69395446777344,363.32033574581146,33.73924642801285,506.75353664159775,"[6272, 1024]","[4, 446, 2048]"
76,4,109.92742156982422,402.1124020218849,31.64581209421158,543.6856356859207,"[6272, 1024]","[4, 446, 2048]"
77,4,109.18809509277344,626.6661882400513,31.3505157828331,767.2047991156578,"[6272, 1024]","[4, 446, 2048]"
78,4,109.04166412353516,355.6244671344757,31.30871057510376,495.9748418331146,"[6272, 1024]","[4, 446, 2048]"
79,4,109.5946273803711,359.20629650354385,29.51696515083313,498.3178890347481,"[6272, 1024]","[4, 446, 2048]"
80,4,109.50348663330078,387.1992602944374,29.360346496105194,526.0630934238434,"[6272, 1024]","[4, 446, 2048]"
81,4,110.83570861816406,383.8343396782875,31.119517982006073,525.7895662784576,"[6272, 1024]","[4, 446, 2048]"
82,4,109.90898895263672,417.2574505209923,32.032616436481476,559.1990559101105,"[6272, 1024]","[4, 446, 2048]"
83,4,109.6099853515625,351.50788724422455,30.20215779542923,491.3200303912163,"[6272, 1024]","[4, 446, 2048]"
84,4,110.40972900390625,404.9694761633873,29.747240245342255,545.1264454126358,"[6272, 1024]","[4, 446, 2048]"
85,4,109.80249786376953,466.15053713321686,29.865577816963196,605.8186128139496,"[6272, 1024]","[4, 446, 2048]"
86,4,109.86598205566406,468.77269446849823,29.385432600975037,608.0241091251373,"[6272, 1024]","[4, 446, 2048]"
87,4,109.79532623291016,453.28298956155777,28.431788086891174,591.5101038813591,"[6272, 1024]","[4, 446, 2048]"
88,4,110.02982330322266,612.3661249876022,29.26478534936905,751.6607336401939,"[6272, 1024]","[4, 446, 2048]"
89,4,109.94483184814453,382.7027902007103,30.171915888786316,522.8195379376411,"[6272, 1024]","[4, 446, 2048]"
90,4,109.76665496826172,370.15172839164734,30.22424876689911,510.14263212680817,"[6272, 1024]","[4, 446, 2048]"
91,4,109.31302642822266,390.2020677924156,28.089329600334167,527.6044238209724,"[6272, 1024]","[4, 446, 2048]"
92,4,109.58029174804688,524.4926288723946,29.08036857843399,663.1532891988754,"[6272, 1024]","[4, 446, 2048]"
93,4,109.74310302734375,584.9812626838684,28.66334468126297,723.3877103924751,"[6272, 1024]","[4, 446, 2048]"
94,4,110.24896240234375,566.0747662186623,28.648190200328827,704.9719188213348,"[6272, 1024]","[4, 446, 2048]"
95,4,109.45740509033203,613.7681603431702,26.264354586601257,749.4899200201035,"[6272, 1024]","[4, 446, 2048]"
96,4,109.67142486572266,583.1967368721962,25.518223643302917,718.3863853812218,"[6272, 1024]","[4, 446, 2048]"
97,4,109.1932144165039,767.7272856235504,29.868021607398987,906.7885216474533,"[6272, 1024]","[4, 446, 2048]"
98,4,109.45945739746094,621.1648285388947,29.329195618629456,759.953481554985,"[6272, 1024]","[4, 446, 2048]"
99,4,110.3104019165039,583.9186310768127,30.429773032665253,724.6588060259819,"[6272, 1024]","[4, 446, 2048]"
100,4,110.3851547241211,639.2514333128929,29.029667377471924,778.6662554144859,"[6272, 1024]","[4, 446, 2048]"
101,4,109.9468765258789,562.0378851890564,27.74421125650406,699.7289729714394,"[6272, 1024]","[4, 446, 2048]"
102,4,110.25100708007812,608.8574901223183,28.262436389923096,747.3709335923195,"[6272, 1024]","[4, 446, 2048]"
103,4,110.41177368164062,612.1727302670479,28.732404112815857,751.3169080615044,"[6272, 1024]","[4, 446, 2048]"
104,4,110.35135650634766,612.0080873370171,28.250284492969513,750.6097283363342,"[6272, 1024]","[4, 446, 2048]"
105,4,110.14348602294922,613.9870882034302,30.11530637741089,754.2458806037903,"[6272, 1024]","[4, 446, 2048]"
106,4,109.75641632080078,659.6032083034515,29.929019510746002,799.2886441349983,"[6272, 1024]","[4, 446, 2048]"
107,4,109.83116912841797,671.4394763112068,29.040537774562836,810.3111832141876,"[6272, 1024]","[4, 446, 2048]"
108,4,109.81683349609375,613.942489027977,28.93555909395218,752.6948816180229,"[6272, 1024]","[4, 446, 2048]"
109,4,109.5895004272461,592.3707708716393,27.798093855381012,729.7583651542664,"[6272, 1024]","[4, 446, 2048]"
110,4,109.33964538574219,569.367952644825,27.178294956684113,705.8858929872513,"[6272, 1024]","[4, 446, 2048]"
111,4,109.58029174804688,608.3707883954048,27.69843488931656,745.6495150327682,"[6272, 1024]","[4, 446, 2048]"
112,4,110.15167999267578,597.9974493384361,27.228742837905884,735.3778721690178,"[6272, 1024]","[4, 446, 2048]"
113,4,110.31756591796875,682.8489303588867,28.891518712043762,822.0580149888992,"[6272, 1024]","[4, 446, 2048]"
114,4,109.88543701171875,629.4975206255913,30.162878334522247,769.5458359718323,"[6272, 1024]","[4, 446, 2048]"
115,4,109.37548828125,684.6398487687111,27.81965583562851,821.8349928855896,"[6272, 1024]","[4, 446, 2048]"
116,4,109.54137420654297,255.54900616407394,27.98452228307724,393.07490265369415,"[6272, 1024]","[4, 446, 2048]"
117,4,109.10208129882812,122.71396070718765,28.13763916492462,259.9536811709404,"[6272, 1024]","[4, 446, 2048]"
118,4,110.2561264038086,120.32987922430038,28.12894433736801,258.714949965477,"[6272, 1024]","[4, 446, 2048]"
119,4,110.10150146484375,122.2340315580368,29.227212071418762,261.5627450942993,"[6272, 1024]","[4, 446, 2048]"
120,4,110.13426971435547,122.48243391513824,28.343595564365387,260.9602991938591,"[6272, 1024]","[4, 446, 2048]"
121,4,109.22291564941406,122.93514609336853,28.685279190540314,260.8433409333229,"[6272, 1024]","[4, 446, 2048]"
122,4,110.0390396118164,118.79424005746841,27.463607490062714,256.29688715934753,"[6272, 1024]","[4, 446, 2048]"
123,4,110.06873321533203,121.72510474920273,27.848362922668457,259.6422008872032,"[6272, 1024]","[4, 446, 2048]"
124,4,109.80147552490234,109.78661477565765,28.216063976287842,247.80415427684784,"[6272, 1024]","[4, 446, 2048]"
125,4,109.81478118896484,112.94146627187729,28.521977365016937,251.27822482585907,"[6272, 1024]","[4, 446, 2048]"
126,4,109.53523254394531,109.39846932888031,28.43354642391205,247.36724829673767,"[6272, 1024]","[4, 446, 2048]"
127,4,109.91104125976562,117.19577759504318,29.525436460971832,256.63225531578064,"[6272, 1024]","[4, 446, 2048]"
128,4,110.0031967163086,109.23074185848236,28.77134084701538,248.00527942180634,"[6272, 1024]","[4, 446, 2048]"
129,4,109.9335708618164,112.63637244701385,28.162360191345215,250.73230350017548,"[6272, 1024]","[4, 446, 2048]"
130,4,110.1475830078125,140.22695273160934,27.34186500310898,277.7164007425308,"[6272, 1024]","[4, 446, 2048]"
131,4,109.78201293945312,113.45405131578445,28.62120419740677,251.85726845264435,"[6272, 1024]","[4, 446, 2048]"
132,4,110.26124572753906,116.68422818183899,28.73092144727707,255.67639535665512,"[6272, 1024]","[4, 446, 2048]"
133,4,110.34419250488281,112.81604319810867,29.07852828502655,252.23876398801804,"[6272, 1024]","[4, 446, 2048]"
134,4,110.22541046142578,116.1290779709816,29.859475791454315,256.2139642238617,"[6272, 1024]","[4, 446, 2048]"
135,4,109.65094757080078,104.41409796476364,28.110720217227936,242.17576575279236,"[6272, 1024]","[4, 446, 2048]"
136,4,110.12608337402344,112.0813712477684,27.223944664001465,249.4313992857933,"[6272, 1024]","[4, 446, 2048]"
137,4,109.99501037597656,119.09276992082596,27.763716876506805,256.8514971733093,"[6272, 1024]","[4, 446, 2048]"
138,4,109.83936309814453,115.09738862514496,27.526989579200745,252.46374130249023,"[6272, 1024]","[4, 446, 2048]"
139,2,61.64582443237305,54.74953353404999,12.168452143669128,128.56381011009216,"[3136, 1024]","[2, 446, 2048]"
