host_time_unix,host_monotonic_s,phase,watts
1788739106.5333333,2219348.436076063,active:20,151.8
1788739106.5534775,2219348.456220428,active:21,151.8
1788739106.563568,2219348.466311007,active:21,151.4
1788739106.5738199,2219348.476563422,active:21,151.4
1788739106.583782,2219348.486524681,active:21,151.4
1788739106.6039388,2219348.50668175,active:22,151.4
1788739106.6140022,2219348.516745014,active:22,151.4
1788739106.624123,2219348.526865744,active:22,151.4
1788739106.644238,2219348.546981042,active:23,151.4
1788739106.6543002,2219348.557042993,active:23,151.4
1788739106.6744373,2219348.577179926,active:24,151.4
1788739106.6845067,2219348.587249333,active:24,151.4
1788739106.6945803,2219348.59732288,active:24,151.4
1788739106.704668,2219348.607410903,active:25,151.4
1788739106.714723,2219348.617465675,active:25,151.4
1788739106.7247884,2219348.627531196,active:25,151.4
1788739106.744955,2219348.647698036,active:26,151.4
1788739106.7550106,2219348.657753224,active:26,151.4
1788739106.7650802,2219348.667823031,active:26,151.4
1788739106.7852256,2219348.687968493,active:27,151.4
1788739106.795295,2219348.698037676,active:27,151.4
1788739106.8154423,2219348.718185233,active:28,151.4
1788739106.825526,2219348.728268584,active:28,151.4
1788739106.8456666,2219348.748409244,active:29,151.4
1788739106.855727,2219348.758469506,active:29,151.4
1788739106.8657966,2219348.768539403,active:29,151.4
1788739106.8859441,2219348.788686764,active:30,151.4
1788739106.8960242,2219348.798766978,active:30,151.4
1788739106.916184,2219348.818926683,active:31,151.4
1788739106.9262292,2219348.828972079,active:31,151.4
1788739106.936315,2219348.839057883,active:31,151.4
1788739106.946372,2219348.849114692,active:32,151.4
1788739106.9564452,2219348.859187853,active:32,151.4
1788739106.9665153,2219348.869257771,active:32,151.4
1788739106.976594,2219348.879336606,active:33,151.4
1788739106.9866607,2219348.88940335,active:33,151.4
1788739106.99673,2219348.89947274,active:33,151.4
1788739107.0168781,2219348.919620911,active:34,151.4
1788739107.026947,2219348.929689661,active:34,151.4
1788739107.0571737,2219348.959916471,active:35,151.4
1788739107.0672379,2219348.969980444,active:35,153.92
1788739107.0773053,2219348.98004802,active:35,153.92
1788739107.0974455,2219349.000187973,active:36,153.92
1788739107.1075165,2219349.010259054,active:36,153.92
1788739107.1175852,2219349.020327759,active:36,153.92
1788739107.1276574,2219349.030400261,active:37,153.92
1788739107.1377373,2219349.040479916,active:37,153.92
1788739107.1477997,2219349.050542379,active:37,153.92
1788739107.1679404,2219349.070683116,active:38,153.92
1788739107.1780076,2219349.08075012,active:38,153.92
1788739107.1981435,2219349.100886271,active:39,153.92
1788739107.20821,2219349.110952678,active:39,153.92
1788739107.2182782,2219349.121020912,active:39,153.92
1788739107.2384381,2219349.141180757,active:40,153.92
1788739107.248493,2219349.15123564,active:40,153.92
1788739107.2686357,2219349.171378273,active:41,153.92
1788739107.2787094,2219349.181452118,active:41,153.92
1788739107.2887797,2219349.191522355,active:41,153.92
1788739107.308927,2219349.211669752,active:42,153.92
1788739107.3189938,2219349.221736762,active:42,153.92
1788739107.349222,2219349.251964458,active:43,153.92
1788739107.3592787,2219349.262021253,active:43,153.92
1788739107.3794186,2219349.282161364,active:44,153.92
1788739107.3894908,2219349.29223376,active:44,153.92
1788739107.39956,2219349.302302542,active:44,153.92
1788739107.4197164,2219349.322459048,active:45,153.92
1788739107.4297748,2219349.332517517,active:45,153.92
1788739107.4499147,2219349.352657392,active:46,153.92
1788739107.4599853,2219349.36272785,active:46,153.92
1788739107.4700563,2219349.372798821,active:46,153.92
1788739107.4902048,2219349.392947571,active:47,153.92
1788739107.5002744,2219349.403017024,active:47,153.92
1788739107.5304859,2219349.433228542,active:48,153.92
1788739107.540557,2219349.443299505,active:48,153.92
1788739107.5607028,2219349.463445409,active:49,153.92
1788739107.5707862,2219349.473529293,active:49,153.32
1788739107.5809076,2219349.483650316,active:49,153.32
1788739107.5909245,2219349.493667291,active:49,153.32
1788739107.6110663,2219349.513809153,active:50,153.32
1788739107.6211348,2219349.523877495,active:50,153.32
1788739107.631204,2219349.533946498,active:50,153.32
1788739107.6513817,2219349.554124343,active:51,153.32
1788739107.6614482,2219349.564191026,active:51,153.32
1788739107.6815763,2219349.584318955,active:52,153.32
1788739107.6916566,2219349.594399358,active:52,153.32
1788739107.7117846,2219349.614527286,active:53,153.32
1788739107.7218587,2219349.624601513,active:53,153.32
1788739107.731931,2219349.634673524,active:53,153.32
1788739107.7420046,2219349.644747451,active:54,153.32
1788739107.7520797,2219349.654822239,active:54,153.32
1788739107.76215,2219349.66489286,active:54,153.32
1788739107.7823126,2219349.685055277,active:55,153.32
1788739107.792395,2219349.69513769,active:55,153.32
1788739107.8125105,2219349.715253155,active:56,153.32
1788739107.8225815,2219349.725324217,active:56,153.32
1788739107.8326635,2219349.735406233,active:56,153.32
1788739107.8427234,2219349.74546589,active:57,153.32
1788739107.8528082,2219349.755550875,active:57,153.32
1788739107.8628635,2219349.765606247,active:57,153.32
1788739107.8830073,2219349.785749853,active:58,153.32
1788739107.8930779,2219349.795820349,active:58,153.32
1788739107.9233277,2219349.826071583,active:59,153.32
1788739107.9333863,2219349.836129086,active:59,153.32
1788739107.9434652,2219349.846207914,active:59,153.32
1788739107.953556,2219349.856298561,active:60,153.32
1788739107.9636145,2219349.866357214,active:60,153.32
1788739107.973665,2219349.876407702,active:60,153.32
1788739107.993809,2219349.896551621,active:61,153.32
1788739108.00389,2219349.906632652,active:61,153.32
1788739108.0240178,2219349.926760831,active:62,153.32
1788739108.034099,2219349.936842017,active:62,153.32
1788739108.044159,2219349.946901679,active:62,153.32
1788739108.0643172,2219349.967059888,active:63,152.97
1788739108.0743742,2219349.977116767,active:63,152.97
1788739108.0945163,2219349.997258991,active:64,152.97
1788739108.1045876,2219350.007330242,active:64,152.97
1788739108.1247356,2219350.027478147,active:65,152.97
1788739108.1347957,2219350.037538422,active:65,152.97
1788739108.1448643,2219350.047606815,active:65,152.97
1788739108.1650224,2219350.067765116,active:66,152.97
1788739108.1750789,2219350.077821522,active:66,152.97
1788739108.1952155,2219350.097958082,active:67,152.97
1788739108.2052999,2219350.108042511,active:67,152.97
1788739108.2153697,2219350.118112312,active:67,152.97
1788739108.2355108,2219350.138253399,active:68,152.97
1788739108.2455788,2219350.14832155,active:68,152.97
1788739108.2657223,2219350.168465206,active:69,152.97
1788739108.2758005,2219350.17854311,active:69,152.97
1788739108.295943,2219350.198685495,active:70,152.97
1788739108.3060005,2219350.208743197,active:70,152.97
1788739108.3160672,2219350.218809957,active:70,152.97
1788739108.3462913,2219350.24903425,active:71,152.97
1788739108.356353,2219350.259095627,active:71,152.97
1788739108.3865652,2219350.289307748,active:72,152.97
1788739108.396633,2219350.29937541,active:72,152.97
1788739108.4167767,2219350.319519391,active:73,152.97
1788739108.4268496,2219350.329592162,active:73,152.97
1788739108.4469845,2219350.349727162,active:74,152.97
1788739108.457052,2219350.359794611,active:74,152.97
1788739108.4671216,2219350.369864222,active:74,152.97
1788739108.4872637,2219350.390006527,active:75,152.97
1788739108.4973116,2219350.40005421,active:75,152.97
1788739108.5174422,2219350.420185105,active:76,152.97
1788739108.5275097,2219350.430252451,active:76,152.97
1788739108.5476542,2219350.450396854,active:77,152.97
1788739108.5577214,2219350.460464122,active:77,152.97
1788739108.567791,2219350.47053387,active:77,154.49
1788739108.5879462,2219350.490688911,active:78,154.49
1788739108.5980034,2219350.500746024,active:78,154.49
1788739108.6181595,2219350.520902176,active:79,154.49
1788739108.6282165,2219350.530959204,active:79,154.49
1788739108.6483567,2219350.551099269,active:80,154.49
1788739108.6584282,2219350.56117086,active:80,154.49
1788739108.6684988,2219350.571241446,active:80,154.49
1788739108.6785715,2219350.581314283,active:81,154.49
1788739108.6886568,2219350.591399675,active:81,154.49
1788739108.6987114,2219350.601454247,active:81,154.49
1788739108.7188554,2219350.621598138,active:82,154.49
1788739108.7289255,2219350.631668093,active:82,154.49
1788739108.7490647,2219350.651807321,active:83,154.49
1788739108.7591364,2219350.66187912,active:83,154.49
1788739108.7692037,2219350.671946413,active:83,154.49
1788739108.7893798,2219350.692122602,active:84,154.49
1788739108.7994168,2219350.702159531,active:84,154.49
1788739108.81956,2219350.722302509,active:85,154.49
1788739108.8296394,2219350.732382236,active:85,154.49
1788739108.8497775,2219350.752520137,active:86,154.49
1788739108.859852,2219350.762594793,active:86,154.49
1788739108.8702302,2219350.772973094,active:86,154.49
1788739108.8799977,2219350.782740364,active:86,154.49
1788739108.9001458,2219350.802888453,active:87,154.49
1788739108.9102018,2219350.812944539,active:87,154.49
1788739108.9504855,2219350.853228205,active:88,154.49
1788739108.9605582,2219350.863300671,active:88,154.49
1788739108.9706268,2219350.873369433,active:88,154.49
1788739108.9907725,2219350.89351517,active:89,154.49
1788739109.0008397,2219350.903582492,active:89,154.49
1788739109.020982,2219350.923724705,active:90,154.49
1788739109.0310533,2219350.933795915,active:90,154.49
1788739109.041122,2219350.943864707,active:90,154.49
1788739109.0612907,2219350.96403353,active:91,154.49
1788739109.0726466,2219350.975407255,active:91,154.26
1788739109.0819306,2219350.984673506,active:91,154.26
1788739109.0919964,2219350.994738979,active:91,154.26
1788739109.1121857,2219351.014929657,active:92,154.26
1788739109.1222138,2219351.024956511,active:92,154.26
1788739109.1322765,2219351.035019133,active:92,154.26
1788739109.152416,2219351.055158658,active:93,154.26
1788739109.1624825,2219351.065225058,active:93,154.26
1788739109.1826224,2219351.085365101,active:94,154.26
1788739109.192703,2219351.09544571,active:94,154.26
1788739109.2027714,2219351.105514151,active:94,154.26
1788739109.222914,2219351.125656693,active:95,154.26
1788739109.2329836,2219351.135726339,active:95,154.26
1788739109.2430658,2219351.145808658,active:95,154.26
1788739109.2631907,2219351.165933478,active:96,154.26
1788739109.2733543,2219351.176097438,active:96,154.26
1788739109.2834191,2219351.186161848,active:96,154.26
1788739109.293499,2219351.196241857,active:97,154.26
1788739109.3035533,2219351.206296066,active:97,154.26
1788739109.3136225,2219351.216365177,active:97,154.26
1788739109.3337612,2219351.236503929,active:98,154.26
1788739109.3438492,2219351.246591875,active:98,154.26
1788739109.3539026,2219351.256645185,active:98,154.26
1788739109.3740554,2219351.276798253,active:99,154.26
1788739109.38411,2219351.286852788,active:99,154.26
1788739109.4042485,2219351.306991261,active:100,154.26
1788739109.4143183,2219351.317060988,active:100,154.26
1788739109.4344573,2219351.337199927,active:101,154.26
1788739109.4445431,2219351.347285949,active:101,154.26
1788739109.4545941,2219351.357336697,active:101,154.26
1788739109.464662,2219351.367404669,active:102,154.26
1788739109.4747317,2219351.377474387,active:102,154.26
1788739109.484799,2219351.387541729,active:102,154.26
1788739109.5049412,2219351.40768389,active:103,154.26
1788739109.5150168,2219351.417759332,active:103,154.26
1788739109.5351436,2219351.437886249,active:104,154.26
1788739109.5452127,2219351.44795535,active:104,154.26
1788739109.5653996,2219351.468142243,active:105,152.22
1788739109.5755262,2219351.478283983,active:105,152.22
1788739109.585506,2219351.488248859,active:105,152.22
